Strategy,BBOX,100_points_worldwide,100k_points_worldwide,10_points_worldwide,10k_points_worldwide,1k_points_worldwide,1m_points_worldwide
GriddedMappablePoint,"[153.051803, -27.611664, 153.078582, -27.595387]",0.0037259999999999997,2.8532599999999997,0.001725,0.25374599999999997,0.024361999999999998,30.795915
GriddedMappablePoint,"[153.077359, -27.597061, 153.080556, -27.596623]",0.0036899999999999997,3.019939,0.0017369999999999998,0.268806,0.024502,32.133776
BoundMappablePoint,"[-180, -90, 180, 90]",0.002895,2.132233,0.0020269999999999997,0.199071,0.01603,23.951327
BoundMappablePoint,"[113, -43, 153, -10]",0.0015819999999999999,0.034686999999999996,0.001498,0.004933,0.001861,0.438307
BoundMappablePoint,"[137.834, -10.7, 153.513336, -28.17]",0.001539,0.008884999999999999,0.0017729999999999998,0.0022129999999999997,0.0018759999999999998,0.073861
BoundMappablePoint,"[151.766402, -28.141693, 153.831832, -26.855379]",0.001548,0.0018349999999999998,0.001522,0.0018009999999999999,0.001557,0.0027199999999999998
BoundMappablePoint,"[152.557418, -27.738907, 153.266036, -27.271171]",0.001544,0.002113,0.001779,0.0015689999999999999,0.001829,0.002327
BoundMappablePoint,"[152.913787, -27.679941, 153.077209, -27.586867]",0.001544,0.0016029999999999998,0.001537,0.001812,0.001558,0.001856
BoundMappablePoint,"[153.051803, -27.611664, 153.078582, -27.595387]",0.001517,0.001914,0.0018059999999999999,0.001549,0.0018139999999999999,0.002143
BoundMappablePoint,"[153.077359, -27.597061, 153.080556, -27.596623]",0.0015279999999999998,0.00163,0.001511,0.002034,0.00156,0.001859
MappablePoint,"[-180, -90, 180, 90]",0.002552,2.113129,0.001349,0.200504,0.015498999999999999,23.362013
MappablePoint,"[113, -43, 153, -10]",0.002547,2.093643,0.001356,0.181813,0.015708,22.862368
MappablePoint,"[137.834, -10.7, 153.513336, -28.17]",0.0025369999999999998,2.105729,0.001328,0.181003,0.015323,23.221186
MappablePoint,"[151.766402, -28.141693, 153.831832, -26.855379]",0.002535,2.061898,0.0013269999999999998,0.181557,0.01541,23.159691
MappablePoint,"[152.557418, -27.738907, 153.266036, -27.271171]",0.002528,2.132681,0.001338,0.18132199999999998,0.015479,22.900625
MappablePoint,"[152.913787, -27.679941, 153.077209, -27.586867]",0.002536,2.079022,0.0013469999999999999,0.182527,0.015629999999999998,22.686543
MappablePoint,"[153.051803, -27.611664, 153.078582, -27.595387]",0.002557,2.108582,0.001339,0.182524,0.015833,22.942669
MappablePoint,"[153.077359, -27.597061, 153.080556, -27.596623]",0.002554,2.06803,0.001351,0.18276499999999998,0.015305,23.162772
GriddedAndBoundMappablePoint,"[-180, -90, 180, 90]",0.003289,0.743678,0.002049,0.06629299999999999,0.0073739999999999995,8.519618
GriddedAndBoundMappablePoint,"[113, -43, 153, -10]",0.001905,0.012938,0.0017779999999999998,0.004696,0.002561,0.20798
GriddedAndBoundMappablePoint,"[137.834, -10.7, 153.513336, -28.17]",0.0018169999999999998,0.006357,0.0017989999999999998,0.002781,0.001903,0.025824999999999997
GriddedAndBoundMappablePoint,"[151.766402, -28.141693, 153.831832, -26.855379]",0.001789,0.002227,0.0017909999999999998,0.0018529999999999998,0.0018169999999999998,0.0032779999999999997
GriddedAndBoundMappablePoint,"[152.557418, -27.738907, 153.266036, -27.271171]",0.001802,0.00216,0.002038,0.001892,0.002133,0.0024879999999999998
GriddedAndBoundMappablePoint,"[152.913787, -27.679941, 153.077209, -27.586867]",0.001807,0.001926,0.001782,0.001826,0.0018269999999999998,0.002167
GriddedAndBoundMappablePoint,"[153.051803, -27.611664, 153.078582, -27.595387]",0.001789,0.001939,0.001763,0.001829,0.001815,0.002209
GriddedAndBoundMappablePoint,"[153.077359, -27.597061, 153.080556, -27.596623]",0.001812,0.0019379999999999998,0.0020499999999999997,0.001818,0.002705,0.002201
