10:38:53	2577812
10:38:54	2578184
10:38:55	2578804
10:38:56	2580168
10:38:57	2581036
10:38:58	2582036
10:38:59	2582896
10:39:00	2583028
10:39:01	2583020
10:39:02	2583020
10:39:03	2583020
10:39:04	2583392
10:39:05	2584136
10:39:06	2584640
10:39:07	2585012
10:39:08	2585748
10:39:09	2586368
10:39:10	2586492
10:39:11	2586492
10:39:12	2586616
10:39:13	2586616
10:39:14	2586740
10:39:15	2587360
10:39:16	2587732
10:39:17	2587856
10:39:18	2588484
10:39:19	2589228
10:39:20	2589716
10:39:21	2589840
10:39:22	2589840
10:39:23	2589840
10:39:24	2589964
10:39:25	2590212
10:39:26	2590956
10:39:27	2591328
10:39:28	2591824
10:39:29	2592568
10:39:30	2593312
10:39:31	2593808
10:39:32	2593940
10:39:33	2593940
10:39:34	2593940
10:39:35	2593940
10:39:36	2595180
10:39:37	2596164
10:39:38	2596792
10:39:39	2597536
10:39:40	2598280
10:39:41	2599272
10:39:42	2599636
10:39:43	2599636
10:39:44	2599636
10:39:45	2599636
10:39:46	2599636
10:39:47	2584260
10:39:48	2584888
10:39:49	2585632
10:39:50	2585996
10:39:52	2586616
10:39:53	2587368
10:39:54	2587732
10:39:55	2587732
10:39:56	2587732
10:39:57	2595916
10:39:58	2599760
10:39:59	2600612
10:40:00	2601480
10:40:01	2602100
10:40:02	2602720
10:40:03	2603092
10:40:04	2603836
10:40:05	2604332
10:40:06	2604456
10:40:07	2604456
10:40:08	2613632
10:40:09	2605084
10:40:10	2613888
10:40:11	2605200
10:40:12	2613756
10:40:13	2605324
10:40:14	2608052
10:40:15	2614004
10:40:16	2611772
10:40:17	2614012
10:40:18	2614004
10:40:19	2605324
10:40:20	2614004
10:40:21	2605324
10:40:22	2605200
10:40:23	2614252
10:40:24	2605324
10:40:25	2614004
10:40:26	2606564
10:40:27	2614004
10:40:28	2610408
10:40:29	2614128
10:40:30	2605448
10:40:31	2612640
10:40:32	2614128
10:40:33	2591808
10:40:34	2591816
10:40:35	2591808
10:40:36	2593428
10:40:37	2592304
10:40:38	2592436
10:40:39	2593172
10:40:40	2594412
10:40:41	2595032
10:40:42	2595784
10:40:43	2595768
10:40:44	2595776
10:40:45	2595768
10:40:46	2596140
10:40:47	2596760
10:40:48	2597264
10:40:49	2597876
10:40:50	2598628
10:40:51	2599736
10:40:52	2600108
10:40:53	2600108
10:40:54	2600108
10:40:55	2600108
10:40:56	2600488
10:40:57	2600976
10:40:58	2601728
10:40:59	2602216
10:41:00	2602844
10:41:01	2603208
10:41:02	2603712
10:41:03	2603704
10:41:04	2603836
10:41:05	2603828
10:41:06	2603952
10:41:07	2604324
10:41:08	2604944
10:41:09	2605812
10:41:10	2591436
10:41:11	2592428
10:41:12	2593420
10:41:13	2593420
10:41:14	2593536
10:41:15	2593536
10:41:16	2594164
10:41:17	2594528
10:41:18	2595280
10:41:19	2595652
10:41:20	2596148
10:41:21	2596644
10:41:22	2597256
10:41:23	2597628
10:41:24	2597752
10:41:25	2597752
10:41:26	2597752
10:41:27	2597752
10:41:28	2598248
10:41:29	2598620
10:41:30	2598992
10:41:31	2599744
10:41:32	2599984
10:41:33	2600480
10:41:34	2600852
10:41:35	2600852
10:41:36	2600984
10:41:37	2600852
10:41:38	2601224
10:41:39	2601596
10:41:40	2602464
10:41:41	2602968
10:41:42	2603456
10:41:43	2604200
10:41:44	2604696
10:41:45	2604820
10:41:46	2604820
10:41:47	2604820
10:41:48	2604820
10:41:49	2605564
10:41:50	2606432
10:41:51	2607548
10:41:52	2608300
10:41:53	2609044
10:41:55	2609664
10:41:56	2610284
10:41:57	2610532
10:41:58	2610400
10:41:59	2610408
10:42:00	2610408
10:42:01	2611524
10:42:02	2612268
10:42:03	2612764
10:42:04	2613508
10:42:05	2598124
10:42:06	2598620
10:42:07	2598868
10:42:08	2598992
10:42:09	2598992
10:42:10	2598992
10:42:11	2598124
10:42:12	2598372
10:42:13	2598744
10:42:14	2599240
10:42:15	2599744
10:42:16	2600240
10:42:17	2600984
10:42:18	2601720
10:42:19	2601604
10:42:20	2601604
10:42:21	2606432
10:42:22	2602712
10:42:23	2605812
10:42:24	2602712
10:42:25	2605068
10:42:26	2602588
10:42:27	2602596
10:42:28	2602596
10:42:29	2603456
10:42:30	2606556
10:42:31	2602960
10:42:32	2589692
10:42:33	2589940
10:42:34	2589940
10:42:35	2589940
10:42:36	2590064
10:42:37	2590560
10:42:38	2592056
10:42:39	2592676
10:42:40	2593296
10:42:41	2594032
10:42:42	2571720
10:42:43	2571712
10:42:44	2571720
10:42:45	2571960
10:42:46	2572580
10:42:47	2572952
10:42:48	2573324
10:42:49	2574068
10:42:50	2575068
10:42:51	2575432
10:42:52	2575432
10:42:53	2575432
10:42:54	2575432
10:42:55	2575928
10:42:56	2576548
10:42:57	2577168
10:42:58	2577548
10:42:59	2578036
10:43:00	2578664
10:43:01	2579028
10:43:02	2579028
10:43:03	2579028
10:43:04	2579160
10:43:05	2579400
10:43:06	2580152
10:43:07	2580516
10:43:08	2581384
10:43:09	2582128
10:43:10	2583244
10:43:11	2584112
10:43:12	2584360
10:43:13	2584360
10:43:14	2584484
10:43:15	2584484
10:43:16	2586848
10:43:17	2569108
10:43:18	2569488
10:43:19	2569984
10:43:20	2570596
10:43:21	2570968
10:43:22	2571464
10:43:23	2571464
10:43:24	2571472
10:43:25	2571472
10:43:26	2571472
10:43:27	2572092
10:43:28	2572704
10:43:29	2573200
10:43:30	2573696
10:43:31	2574316
10:43:32	2574936
10:43:33	2575184
10:43:34	2575184
10:43:35	2575176
10:43:36	2575176
10:43:37	2575548
10:43:38	2575920
10:43:39	2576540
10:43:40	2576912
10:43:41	2577532
10:43:42	2578152
10:43:43	2578772
10:43:44	2579144
10:43:45	2579144
10:43:46	2579144
10:43:47	2579144
10:43:48	2579640
10:43:49	2580632
10:43:50	2581500
10:43:51	2582376
10:43:52	2582740
10:43:53	2583732
10:43:54	2584476
10:43:55	2584600
10:43:56	2584972
10:43:57	2584972
10:43:59	2584848
10:44:00	2585096
10:44:01	2586088
10:44:02	2586832
10:44:03	2587460
10:44:04	2588204
10:44:05	2588700
10:44:06	2589320
10:44:07	2595512
10:44:08	2595636
10:44:09	2603556
10:44:10	2626372
10:44:11	2612360
10:44:12	2613104
10:44:13	2613848
10:44:14	2614468
10:44:15	2615212
10:44:16	2615832
10:44:17	2601208
10:44:18	2601944
10:44:19	2601944
10:44:20	2603928
10:44:21	2607276
10:44:22	2610872
10:44:23	2611368
10:44:24	2589668
10:44:25	2589668
10:44:26	2589668
10:44:27	2590040
10:44:28	2590536
10:44:29	2591280
10:44:30	2592024
10:44:31	2592396
10:44:32	2593388
10:44:33	2593512
10:44:34	2593636
10:44:35	2593636
10:44:36	2593636
10:44:37	2594388
10:44:38	2594876
10:44:39	2595372
10:44:40	2595744
10:44:41	2596612
10:44:42	2597852
10:44:43	2597984
10:44:44	2597984
10:44:45	2597976
10:44:46	2598108
10:44:47	2598720
10:44:48	2599224
10:44:49	2599712
10:44:50	2600332
10:44:51	2600828
10:44:52	2601324
10:44:53	2601572
10:44:54	2601696
10:44:55	2601696
10:44:56	2602820
10:44:57	2602192
10:44:58	2602564
10:44:59	2603060
10:45:00	2604300
10:45:01	2605044
10:45:02	2606044
10:45:03	2606656
10:45:04	2606664
10:45:05	2606656
10:45:06	2606656
10:45:07	2606904
10:45:08	2607648
10:45:09	2608268
10:45:10	2608772
10:45:11	2609260
10:45:12	2609888
10:45:13	2594380
10:45:14	2594132
10:45:15	2594132
10:45:16	2595504
10:45:17	2594256
10:45:18	2594256
10:45:19	2594628
10:45:20	2595256
10:45:21	2595628
10:45:22	2596248
10:45:23	2596620
10:45:24	2597356
10:45:25	2597356
10:45:26	2597356
10:45:27	2597356
10:45:28	2597356
10:45:29	2597728
10:45:30	2598348
10:45:31	2598720
10:45:32	2599588
10:45:33	2600332
10:45:34	2600960
10:45:35	2601456
10:45:36	2601448
10:45:37	2601448
10:45:38	2601448
10:45:39	2601448
10:45:40	2602688
10:45:41	2603556
10:45:42	2604300
10:45:43	2604920
10:45:44	2605920
10:45:45	2606664
10:45:46	2607028
10:45:47	2607028
10:45:48	2607152
10:45:49	2607152
10:45:50	2607152
10:45:51	2608152
10:45:52	2608888
10:45:53	2609632
10:45:54	2610252
10:45:55	2610996
10:45:56	2611376
10:45:57	2611864
10:45:58	2611864
10:45:59	2611864
10:46:00	2611864
10:46:01	2612236
10:46:02	2612360
10:46:04	2612856
10:46:05	2613228
10:46:06	2613724
10:46:07	2614344
10:46:08	2614840
10:46:09	2615584
10:46:10	2615832
10:46:11	2615832
10:46:12	2623396
10:46:13	2623644
10:46:14	2616204
10:46:15	2616080
10:46:16	2616080
10:46:17	2616212
10:46:18	2616204
10:46:19	2616452
10:46:20	2617196
10:46:21	2601820
10:46:22	2602440
10:46:23	2603308
10:46:24	2604052
10:46:25	2604548
10:46:26	2604548
10:46:27	2604548
10:46:28	2604796
10:46:29	2605540
10:46:30	2606408
10:46:31	2607028
10:46:32	2607772
10:46:33	2608640
10:46:34	2609632
10:46:35	2609880
10:46:36	2609880
10:46:37	2610012
10:46:38	2610004
10:46:39	2610500
10:46:40	2611492
10:46:41	2611988
10:46:42	2613104
10:46:43	2613856
10:46:44	2614600
10:46:45	2615336
10:46:46	2615336
10:46:47	2615344
10:46:48	2615336
10:46:49	2615584
10:46:50	2616212
10:46:51	2616948
10:46:52	2617692
10:46:53	2618560
10:46:54	2619180
10:46:55	2620048
10:46:56	2620544
10:46:57	2620544
10:46:58	2620420
10:46:59	2620420
10:47:00	2620676
10:47:01	2621536
10:47:02	2622404
10:47:03	2623520
10:47:04	2608400
10:47:05	2608764
10:47:06	2609632
10:47:07	2610004
10:47:08	2610004
10:47:09	2610004
10:47:10	2612856
10:47:11	2613352
10:47:12	2616080
10:47:13	2616948
10:47:14	2618064
10:47:15	2619428
10:47:16	2621668
10:47:17	2621784
10:47:18	2622784
10:47:19	2623900
10:47:20	2624016
10:47:21	2650676
10:47:22	2650676
10:47:23	2659728
10:47:24	2660728
10:47:25	2661720
10:47:26	2662580
10:47:27	2663448
10:47:28	2664572
10:47:29	2665564
10:47:30	2666308
10:47:31	2666432
10:47:32	2694952
10:47:33	2695200
10:47:34	2702136
10:47:35	2703252
10:47:36	2704244
10:47:37	2705236
10:47:38	2705980
10:47:39	2706972
10:47:40	2708212
10:47:41	2709576
10:47:42	2709576
10:47:43	2715156
10:47:44	2743304
10:47:45	2729292
10:47:46	2729664
10:47:47	2730780
10:47:48	2731524
10:47:49	2732764
10:47:50	2733880
10:47:51	2734748
10:47:52	2741948
10:47:53	2748396
10:47:54	2748388
10:47:55	2758432
10:47:56	2768856
10:47:57	2777528
10:47:58	2778644
10:47:59	2779760
10:48:00	2780876
10:48:01	2782116
10:48:02	2782612
10:48:03	2783604
10:48:04	2785224
10:48:05	2794888
10:48:06	2794888
10:48:08	2785960
10:48:09	2785960
10:48:10	2785960
10:48:11	2785836
10:48:12	2804684
10:48:13	2822540
10:48:14	2823284
10:48:15	2824028
10:48:16	2824772
10:48:17	2825400
10:48:18	2826268
10:48:19	2826756
10:48:20	2827252
10:48:21	2827252
10:48:22	2832212
10:48:23	2860856
10:48:24	2864452
10:48:25	2865072
10:48:26	2865816
10:48:27	2866560
10:48:28	2867180
10:48:29	2868172
10:48:30	2868792
10:48:31	2869288
10:48:32	2869412
10:48:33	2881440
10:48:34	2897560
10:48:35	2897560
10:48:36	2905620
10:48:37	2906620
10:48:38	2890740
10:48:39	2891484
10:48:40	2892352
10:48:41	2893220
10:48:42	2893840
10:48:43	2893964
10:48:44	2918020
10:48:45	2924972
10:48:46	2925096
10:48:47	2930792
10:48:48	2931660
10:48:49	2932660
10:48:50	2933156
10:48:51	2934140
10:48:52	2934884
10:48:53	2935876
10:48:54	2935876
10:48:55	2962784
10:48:56	2973076
10:48:57	2973076
10:48:58	2973456
10:48:59	2974192
10:49:00	2974820
10:49:01	2975432
10:49:02	2976184
10:49:03	2976928
10:49:04	2977672
10:49:05	2979408
10:49:06	3003216
10:49:07	3015244
10:49:08	3015988
10:49:09	3016732
10:49:10	3017236
10:49:11	3017972
10:49:12	3018716
10:49:13	3019336
10:49:14	3020088
10:49:15	3020080
10:49:16	3020088
10:49:17	3039920
10:49:18	3055544
10:49:19	3056412
10:49:20	3057032
10:49:21	3057032
10:49:22	3057412
10:49:23	3058024
10:49:24	3058768
10:49:25	3059388
10:49:26	3060380
10:49:27	3060876
10:49:28	3067572
10:49:29	3092372
10:49:30	3097712
10:49:31	3098580
10:49:32	3099440
10:49:33	3100184
10:49:34	3085932
10:49:35	3086800
10:49:36	3087544
10:49:37	3112832
10:49:38	3112840
10:49:39	3112840
10:49:40	3134532
10:49:41	3135772
10:49:42	3136400
10:49:43	3137268
10:49:44	3138004
10:49:45	3138500
10:49:46	3139368
10:49:47	3139368
10:49:48	3139988
10:49:49	3140732
10:49:50	3140732
10:49:51	3150776
10:49:52	3153876
10:49:53	3154124
10:49:54	3155116
10:49:55	3155488
10:49:56	3156232
10:49:57	3156852
10:49:58	3157348
10:49:59	3158092
10:50:00	3169004
10:50:01	3169004
10:50:02	3160076
10:50:03	3160076
10:50:04	3160076
10:50:05	3174708
10:50:06	3196532
10:50:07	3196656
10:50:08	3218984
10:50:09	3220356
10:50:10	3221100
10:50:12	3221844
10:50:13	3222828
10:50:14	3224068
10:50:15	3225068
10:50:16	3225564
10:50:17	3225812
10:50:18	3245528
10:50:19	3262880
10:50:20	3264120
10:50:21	3264624
10:50:22	3265492
10:50:23	3266352
10:50:24	3267220
10:50:25	3268096
10:50:26	3268344
10:50:27	3268336
10:50:28	3268336
10:50:29	3285944
10:50:30	3304172
10:50:31	3288804
10:50:32	3289424
10:50:33	3290292
10:50:34	3291036
10:50:35	3292392
10:50:36	3293012
10:50:37	3294012
10:50:38	3293880
10:50:39	3318060
10:50:40	3318184
10:50:41	3318184
10:50:42	3329964
10:50:43	3330840
10:50:44	3331708
10:50:45	3332568
10:50:46	3333436
10:50:47	3334180
10:50:48	3335172
10:50:49	3336172
10:50:50	3361700
10:50:51	3372248
10:50:52	3373496
10:50:53	3374232
10:50:54	3374976
10:50:55	3375720
10:50:56	3376464
10:50:57	3377208
10:50:58	3378332
10:50:59	3378324
10:51:00	3378324
10:51:01	3378324
10:51:02	3403496
10:51:03	3413416
10:51:04	3414416
10:51:05	3415028
10:51:06	3415904
10:51:07	3416764
10:51:08	3417508
10:51:09	3418128
10:51:10	3419120
10:51:11	3419120
10:51:12	3448012
10:51:13	3448012
10:51:14	3448020
10:51:15	3454592
10:51:16	3455576
10:51:17	3456072
10:51:18	3456816
10:51:19	3457684
10:51:20	3458304
10:51:21	3459180
10:51:22	3443804
10:51:23	3443680
10:51:24	3475052
10:51:25	3480136
10:51:26	3480500
10:51:27	3481368
10:51:28	3482104
10:51:29	3482848
10:51:30	3483592
10:51:31	3484212
10:51:32	3484964
10:51:33	3485088
10:51:34	3485080
10:51:35	3485080
10:51:36	3492156
10:51:37	3518560
10:51:38	3521048
10:51:39	3521916
10:51:40	3522660
10:51:41	3523520
10:51:42	3524264
10:51:43	3525256
10:51:44	3525628
10:51:45	3526124
10:51:46	3533812
10:51:47	3536168
10:51:48	3536044
10:51:49	3552784
10:51:50	3538896
10:51:51	3539144
10:51:52	3540012
10:51:53	3540880
10:51:54	3541624
10:51:55	3541872
10:51:56	3542616
10:51:58	3543360
10:51:59	3554024
10:52:00	3554148
10:52:01	3545220
10:52:02	3545344
10:52:03	3580940
10:52:04	3602268
10:52:05	3602268
10:52:06	3602268
10:52:07	3604128
10:52:08	3604624
10:52:09	3605616
10:52:10	3606112
10:52:11	3607352
10:52:12	3608344
10:52:13	3609096
10:52:14	3609964
10:52:15	3612684
10:52:16	3643312
10:52:17	3646908
10:52:18	3647776
10:52:19	3648644
10:52:20	3649512
10:52:21	3650256
10:52:22	3650876
10:52:23	3651620
10:52:24	3651744
10:52:25	3671460
10:52:26	3688944
10:52:27	3689564
10:52:28	3691300
10:52:29	3676048
10:52:30	3676916
10:52:31	3677412
10:52:32	3678280
10:52:33	3678900
10:52:34	3679148
10:52:35	3679148
10:52:36	3679148
10:52:37	3700104
10:52:38	3713744
10:52:39	3714488
10:52:40	3715232
10:52:41	3716224
10:52:42	3716984
10:52:43	3717712
10:52:44	3718704
10:52:45	3719200
10:52:46	3728872
10:52:47	3755284
10:52:48	3756276
10:52:49	3757268
10:52:50	3757764
10:52:51	3758632
10:52:52	3759500
10:52:53	3760120
10:52:54	3773768
10:52:55	3786036
10:52:56	3786036
10:52:57	3786160
10:52:58	3786160
10:52:59	3811456
10:53:00	3821376
10:53:01	3823616
10:53:02	3824600
10:53:03	3825592
10:53:04	3826460
10:53:05	3827584
10:53:06	3828444
10:53:07	3829188
10:53:08	3844440
10:53:09	3865272
10:53:10	3866520
10:53:11	3851260
10:53:12	3851508
10:53:13	3852500
10:53:14	3853120
10:53:15	3854236
10:53:16	3855228
10:53:17	3855600
10:53:18	3855476
10:53:19	3855724
10:53:20	3855724
10:53:21	3883872
10:53:22	3890444
10:53:23	3891188
10:53:24	3892180
10:53:25	3892800
10:53:26	3893800
10:53:27	3894784
10:53:28	3895528
10:53:29	3896776
10:53:30	3901852
10:53:31	3932356
10:53:32	3933348
10:53:33	3934216
10:53:34	3934216
10:53:35	3934340
10:53:36	3934340
10:53:37	3934464
10:53:38	3935332
10:53:39	3936200
10:53:40	3936696
10:53:41	3937440
10:53:42	3938308
10:53:43	3945252
10:53:44	3963356
10:53:45	3963604
10:53:46	3964348
10:53:47	3964968
10:53:48	3965464
10:53:49	3966084
10:53:50	3967076
10:53:51	3967448
10:53:52	3976872
10:53:53	3976996
10:53:54	3968192
10:53:55	3968192
10:53:56	3988776
10:53:57	3988900
10:53:58	3988776
10:53:59	3990264
10:54:00	4012336
10:54:01	4013576
10:54:03	4014568
10:54:04	4015312
10:54:05	4016056
10:54:06	4016924
10:54:07	4017668
10:54:08	4018784
10:54:09	4019032
10:54:10	4036268
10:54:11	4055984
10:54:12	4040236
10:54:13	4041104
10:54:14	4041848
10:54:15	4042592
10:54:16	4043336
10:54:17	4043956
10:54:18	4044948
10:54:19	4045320
10:54:20	4064416
10:54:21	4082024
10:54:22	4082644
10:54:23	4083264
10:54:24	4084008
10:54:25	4084752
10:54:26	4085620
10:54:27	4086240
10:54:28	4086736
10:54:29	4086736
10:54:30	4086736
10:54:31	4086736
10:54:32	4086736
10:54:33	4108064
10:54:34	4121456
10:54:35	4122324
10:54:36	4123316
10:54:37	4124184
10:54:38	4124928
10:54:39	4125548
10:54:40	4126416
10:54:41	4127904
10:54:42	4127904
10:54:43	4152704
10:54:44	4163864
10:54:45	4164732
10:54:46	4165608
10:54:47	4166344
10:54:48	4166964
10:54:49	4167708
10:54:50	4168584
10:54:51	4169196
10:54:52	4182472
10:54:53	4200692
10:54:54	4200692
10:54:55	4200568
10:54:56	4200692
10:54:57	4204784
10:54:58	4205660
10:54:59	4206520
10:55:00	4207140
10:55:01	4207884
10:55:02	4208512
10:55:03	4209248
10:55:04	4210860
10:55:05	4210860
10:55:06	4238760
10:55:07	4246944
10:55:08	4247440
10:55:09	4248308
10:55:10	4235040
10:55:11	4236404
10:55:12	4237404
10:55:13	4238396
10:55:14	4239752
10:55:15	4247440
10:55:16	4269884
10:55:17	4276332
10:55:18	4277076
10:55:19	4278440
10:55:20	4279316
10:55:21	4280184
10:55:22	4281168
10:55:23	4282160
10:55:24	4282780
10:55:25	4288236
10:55:26	4288236
10:55:27	4288236
10:55:28	4288120
10:55:29	4292832
10:55:30	4315020
10:55:31	4317376
10:55:32	4318004
10:55:33	4318872
10:55:34	4319864
10:55:35	4320600
10:55:36	4321212
10:55:37	4321840
10:55:38	4322592
10:55:39	4324080
10:55:40	4342176
10:55:41	4342548
10:55:42	4343168
10:55:43	4344036
10:55:44	4344788
10:55:45	4345532
10:55:46	4346144
10:55:47	4352468
10:55:48	4356196
10:55:49	4347144
10:55:50	4347384
10:55:51	4358792
10:55:52	4358916
10:55:53	4358916
10:55:54	4358916
10:55:55	4358916
10:55:56	4375416
10:55:57	4394388
10:55:58	4379252
10:56:00	4379872
10:56:01	4380616
10:56:02	4381484
10:56:03	4382352
10:56:04	4383220
10:56:05	4384088
10:56:06	4388552
10:56:07	4419304
10:56:08	4420792
10:56:09	4421536
10:56:10	4422528
10:56:11	4423520
10:56:12	4424264
10:56:13	4425008
10:56:14	4425752
10:56:15	4426496
10:56:16	4438896
10:56:17	4462952
10:56:18	4464440
10:56:19	4465184
10:56:20	4465928
10:56:21	4466548
10:56:22	4467292
10:56:23	4468160
10:56:24	4468904
