Tue Sep 17 11:13:25 UTC 2013	5134776
Tue Sep 17 11:13:26 UTC 2013	5135652
Tue Sep 17 11:13:27 UTC 2013	5136636
Tue Sep 17 11:13:28 UTC 2013	5121508
Tue Sep 17 11:13:29 UTC 2013	5122004
Tue Sep 17 11:13:30 UTC 2013	5122508
Tue Sep 17 11:13:31 UTC 2013	5122500
Tue Sep 17 11:13:32 UTC 2013	5122500
Tue Sep 17 11:13:33 UTC 2013	5122500
Tue Sep 17 11:13:34 UTC 2013	5122500
Tue Sep 17 11:13:35 UTC 2013	5122500
Tue Sep 17 11:13:36 UTC 2013	5122508
Tue Sep 17 11:13:37 UTC 2013	5122376
Tue Sep 17 11:13:38 UTC 2013	5122500
Tue Sep 17 11:13:39 UTC 2013	5122500
Tue Sep 17 11:13:40 UTC 2013	5122624
Tue Sep 17 11:13:41 UTC 2013	5123120
Tue Sep 17 11:13:42 UTC 2013	5123988
Tue Sep 17 11:13:43 UTC 2013	5124608
Tue Sep 17 11:13:44 UTC 2013	5125352
Tue Sep 17 11:13:45 UTC 2013	5125972
Tue Sep 17 11:13:46 UTC 2013	5126592
Tue Sep 17 11:13:47 UTC 2013	5126964
Tue Sep 17 11:13:48 UTC 2013	5126840
Tue Sep 17 11:13:49 UTC 2013	5126840
Tue Sep 17 11:13:50 UTC 2013	5126964
Tue Sep 17 11:13:51 UTC 2013	5126964
Tue Sep 17 11:13:52 UTC 2013	5126964
Tue Sep 17 11:13:53 UTC 2013	5126964
Tue Sep 17 11:13:54 UTC 2013	5126972
Tue Sep 17 11:13:55 UTC 2013	5126972
Tue Sep 17 11:13:56 UTC 2013	5126964
Tue Sep 17 11:13:57 UTC 2013	5126964
Tue Sep 17 11:13:58 UTC 2013	5127212
Tue Sep 17 11:13:59 UTC 2013	5127212
Tue Sep 17 11:14:00 UTC 2013	5127088
Tue Sep 17 11:14:01 UTC 2013	5126964
Tue Sep 17 11:14:02 UTC 2013	5126972
Tue Sep 17 11:14:03 UTC 2013	5127096
Tue Sep 17 11:14:04 UTC 2013	5127336
Tue Sep 17 11:14:05 UTC 2013	5127956
Tue Sep 17 11:14:06 UTC 2013	5128576
Tue Sep 17 11:14:07 UTC 2013	5129816
Tue Sep 17 11:14:08 UTC 2013	5130560
Tue Sep 17 11:14:09 UTC 2013	5130932
Tue Sep 17 11:14:10 UTC 2013	5130932
Tue Sep 17 11:14:11 UTC 2013	5130932
Tue Sep 17 11:14:12 UTC 2013	5130940
Tue Sep 17 11:14:13 UTC 2013	5130940
Tue Sep 17 11:14:14 UTC 2013	5130932
Tue Sep 17 11:14:15 UTC 2013	5130932
Tue Sep 17 11:14:16 UTC 2013	5131056
Tue Sep 17 11:14:17 UTC 2013	5131056
Tue Sep 17 11:14:18 UTC 2013	5131064
Tue Sep 17 11:14:19 UTC 2013	5131064
Tue Sep 17 11:14:20 UTC 2013	5131304
Tue Sep 17 11:14:21 UTC 2013	5131676
Tue Sep 17 11:14:22 UTC 2013	5132172
Tue Sep 17 11:14:23 UTC 2013	5133040
Tue Sep 17 11:14:24 UTC 2013	5134156
Tue Sep 17 11:14:25 UTC 2013	5135024
Tue Sep 17 11:14:27 UTC 2013	5135396
Tue Sep 17 11:14:28 UTC 2013	5135396
Tue Sep 17 11:14:29 UTC 2013	5135520
Tue Sep 17 11:14:30 UTC 2013	5135520
Tue Sep 17 11:14:31 UTC 2013	5135520
Tue Sep 17 11:14:32 UTC 2013	5135520
Tue Sep 17 11:14:33 UTC 2013	5135520
Tue Sep 17 11:14:34 UTC 2013	5135520
Tue Sep 17 11:14:35 UTC 2013	5135644
Tue Sep 17 11:14:36 UTC 2013	5135644
Tue Sep 17 11:14:37 UTC 2013	5135520
Tue Sep 17 11:14:38 UTC 2013	5135396
Tue Sep 17 11:14:39 UTC 2013	5136272
Tue Sep 17 11:14:40 UTC 2013	5136892
Tue Sep 17 11:14:41 UTC 2013	5138000
Tue Sep 17 11:14:42 UTC 2013	5138868
Tue Sep 17 11:14:43 UTC 2013	5139364
Tue Sep 17 11:14:44 UTC 2013	5139488
Tue Sep 17 11:14:45 UTC 2013	5139612
Tue Sep 17 11:14:46 UTC 2013	5139612
Tue Sep 17 11:14:47 UTC 2013	5139736
Tue Sep 17 11:14:48 UTC 2013	5139736
Tue Sep 17 11:14:49 UTC 2013	5139860
Tue Sep 17 11:14:50 UTC 2013	5139860
Tue Sep 17 11:14:51 UTC 2013	5139860
Tue Sep 17 11:14:52 UTC 2013	5139860
Tue Sep 17 11:14:53 UTC 2013	5139868
Tue Sep 17 11:14:54 UTC 2013	5139868
Tue Sep 17 11:14:55 UTC 2013	5140108
Tue Sep 17 11:14:56 UTC 2013	5140356
Tue Sep 17 11:14:57 UTC 2013	5141224
Tue Sep 17 11:14:58 UTC 2013	5142588
Tue Sep 17 11:14:59 UTC 2013	5143084
Tue Sep 17 11:15:00 UTC 2013	5143704
Tue Sep 17 11:15:01 UTC 2013	5143952
Tue Sep 17 11:15:02 UTC 2013	5143952
Tue Sep 17 11:15:03 UTC 2013	5143952
Tue Sep 17 11:15:04 UTC 2013	5143952
Tue Sep 17 11:15:05 UTC 2013	5143952
Tue Sep 17 11:15:06 UTC 2013	5143952
Tue Sep 17 11:15:07 UTC 2013	5143952
Tue Sep 17 11:15:08 UTC 2013	5143952
Tue Sep 17 11:15:09 UTC 2013	5143952
Tue Sep 17 11:15:10 UTC 2013	5143960
Tue Sep 17 11:15:11 UTC 2013	5143828
Tue Sep 17 11:15:12 UTC 2013	5144076
Tue Sep 17 11:15:13 UTC 2013	5144200
Tue Sep 17 11:15:14 UTC 2013	5128212
Tue Sep 17 11:15:15 UTC 2013	5128576
Tue Sep 17 11:15:16 UTC 2013	5130436
Tue Sep 17 11:15:17 UTC 2013	5131428
Tue Sep 17 11:15:18 UTC 2013	5131560
Tue Sep 17 11:15:19 UTC 2013	5131552
Tue Sep 17 11:15:20 UTC 2013	5131552
Tue Sep 17 11:15:21 UTC 2013	5131676
Tue Sep 17 11:15:22 UTC 2013	5131560
Tue Sep 17 11:15:23 UTC 2013	5131552
Tue Sep 17 11:15:24 UTC 2013	5131552
Tue Sep 17 11:15:25 UTC 2013	5131552
Tue Sep 17 11:15:26 UTC 2013	5131552
Tue Sep 17 11:15:27 UTC 2013	5131552
Tue Sep 17 11:15:28 UTC 2013	5131560
Tue Sep 17 11:15:29 UTC 2013	5131676
Tue Sep 17 11:15:30 UTC 2013	5131800
Tue Sep 17 11:15:31 UTC 2013	5132172
Tue Sep 17 11:15:32 UTC 2013	5132792
Tue Sep 17 11:15:33 UTC 2013	5134032
Tue Sep 17 11:15:34 UTC 2013	5134908
Tue Sep 17 11:15:35 UTC 2013	5135520
Tue Sep 17 11:15:36 UTC 2013	5135644
Tue Sep 17 11:15:37 UTC 2013	5135892
Tue Sep 17 11:15:38 UTC 2013	5135892
Tue Sep 17 11:15:39 UTC 2013	5135892
Tue Sep 17 11:15:40 UTC 2013	5136016
Tue Sep 17 11:15:41 UTC 2013	5136016
Tue Sep 17 11:15:42 UTC 2013	5136016
Tue Sep 17 11:15:43 UTC 2013	5136016
Tue Sep 17 11:15:44 UTC 2013	5136016
Tue Sep 17 11:15:45 UTC 2013	5136016
Tue Sep 17 11:15:46 UTC 2013	5136016
Tue Sep 17 11:15:47 UTC 2013	5136140
Tue Sep 17 11:15:48 UTC 2013	5136396
Tue Sep 17 11:15:49 UTC 2013	5137140
Tue Sep 17 11:15:50 UTC 2013	5137504
Tue Sep 17 11:15:51 UTC 2013	5139116
Tue Sep 17 11:15:52 UTC 2013	5139620
Tue Sep 17 11:15:53 UTC 2013	5139992
Tue Sep 17 11:15:54 UTC 2013	5139984
Tue Sep 17 11:15:55 UTC 2013	5139984
Tue Sep 17 11:15:56 UTC 2013	5139992
Tue Sep 17 11:15:57 UTC 2013	5140248
Tue Sep 17 11:15:58 UTC 2013	5140232
Tue Sep 17 11:15:59 UTC 2013	5140232
Tue Sep 17 11:16:00 UTC 2013	5140232
Tue Sep 17 11:16:01 UTC 2013	5140232
Tue Sep 17 11:16:02 UTC 2013	5140356
Tue Sep 17 11:16:03 UTC 2013	5140356
Tue Sep 17 11:16:04 UTC 2013	5140232
Tue Sep 17 11:16:05 UTC 2013	5140480
Tue Sep 17 11:16:06 UTC 2013	5140852
Tue Sep 17 11:16:07 UTC 2013	5141472
Tue Sep 17 11:16:08 UTC 2013	5143588
Tue Sep 17 11:16:09 UTC 2013	5144084
Tue Sep 17 11:16:10 UTC 2013	5144572
Tue Sep 17 11:16:11 UTC 2013	5144696
Tue Sep 17 11:16:12 UTC 2013	5144820
Tue Sep 17 11:16:13 UTC 2013	5144820
Tue Sep 17 11:16:14 UTC 2013	5144820
Tue Sep 17 11:16:15 UTC 2013	5144820
Tue Sep 17 11:16:16 UTC 2013	5144944
Tue Sep 17 11:16:17 UTC 2013	5144944
Tue Sep 17 11:16:18 UTC 2013	5145068
Tue Sep 17 11:16:19 UTC 2013	5145068
Tue Sep 17 11:16:20 UTC 2013	5145068
Tue Sep 17 11:16:21 UTC 2013	5145068
Tue Sep 17 11:16:22 UTC 2013	5145068
Tue Sep 17 11:16:24 UTC 2013	5145316
Tue Sep 17 11:16:25 UTC 2013	5145688
Tue Sep 17 11:16:26 UTC 2013	5146556
Tue Sep 17 11:16:27 UTC 2013	5147548
Tue Sep 17 11:16:28 UTC 2013	5148168
Tue Sep 17 11:16:29 UTC 2013	5148788
Tue Sep 17 11:16:30 UTC 2013	5148788
Tue Sep 17 11:16:31 UTC 2013	5148788
Tue Sep 17 11:16:32 UTC 2013	5148788
Tue Sep 17 11:16:33 UTC 2013	5148788
Tue Sep 17 11:16:34 UTC 2013	5148788
Tue Sep 17 11:16:35 UTC 2013	5148788
Tue Sep 17 11:16:36 UTC 2013	5148788
Tue Sep 17 11:16:37 UTC 2013	5149044
Tue Sep 17 11:16:38 UTC 2013	5149044
Tue Sep 17 11:16:39 UTC 2013	5148912
Tue Sep 17 11:16:40 UTC 2013	5148912
Tue Sep 17 11:16:41 UTC 2013	5149168
Tue Sep 17 11:16:42 UTC 2013	5149168
Tue Sep 17 11:16:43 UTC 2013	5149904
Tue Sep 17 11:16:44 UTC 2013	5136264
Tue Sep 17 11:16:45 UTC 2013	5140612
Tue Sep 17 11:16:46 UTC 2013	5142604
Tue Sep 17 11:16:47 UTC 2013	5143332
Tue Sep 17 11:16:48 UTC 2013	5143580
Tue Sep 17 11:16:49 UTC 2013	5143580
Tue Sep 17 11:16:50 UTC 2013	5143580
Tue Sep 17 11:16:51 UTC 2013	5143712
Tue Sep 17 11:16:52 UTC 2013	5143712
Tue Sep 17 11:16:53 UTC 2013	5143704
Tue Sep 17 11:16:54 UTC 2013	5145068
Tue Sep 17 11:16:55 UTC 2013	5145564
Tue Sep 17 11:16:56 UTC 2013	5145936
Tue Sep 17 11:16:57 UTC 2013	5146440
Tue Sep 17 11:16:58 UTC 2013	5146440
Tue Sep 17 11:16:59 UTC 2013	5146432
Tue Sep 17 11:17:00 UTC 2013	5146432
Tue Sep 17 11:17:01 UTC 2013	5146316
Tue Sep 17 11:17:02 UTC 2013	5146564
Tue Sep 17 11:17:03 UTC 2013	5147300
Tue Sep 17 11:17:04 UTC 2013	5147928
Tue Sep 17 11:17:05 UTC 2013	5148416
Tue Sep 17 11:17:06 UTC 2013	5148424
Tue Sep 17 11:17:07 UTC 2013	5148416
Tue Sep 17 11:17:08 UTC 2013	5148416
Tue Sep 17 11:17:09 UTC 2013	5148416
Tue Sep 17 11:17:10 UTC 2013	5148416
Tue Sep 17 11:17:11 UTC 2013	5148416
Tue Sep 17 11:17:12 UTC 2013	5149044
Tue Sep 17 11:17:13 UTC 2013	5149904
Tue Sep 17 11:17:14 UTC 2013	5151020
Tue Sep 17 11:17:15 UTC 2013	5151764
Tue Sep 17 11:17:16 UTC 2013	5152756
Tue Sep 17 11:17:17 UTC 2013	5153872
Tue Sep 17 11:17:18 UTC 2013	5153996
Tue Sep 17 11:17:19 UTC 2013	5153996
Tue Sep 17 11:17:20 UTC 2013	5154120
Tue Sep 17 11:17:21 UTC 2013	5153996
Tue Sep 17 11:17:22 UTC 2013	5153996
Tue Sep 17 11:17:23 UTC 2013	5153996
Tue Sep 17 11:17:24 UTC 2013	5153996
Tue Sep 17 11:17:25 UTC 2013	5153996
Tue Sep 17 11:17:26 UTC 2013	5153996
Tue Sep 17 11:17:27 UTC 2013	5153996
Tue Sep 17 11:17:28 UTC 2013	5153996
Tue Sep 17 11:17:29 UTC 2013	5153996
Tue Sep 17 11:17:30 UTC 2013	5138496
Tue Sep 17 11:17:31 UTC 2013	5138744
Tue Sep 17 11:17:32 UTC 2013	5139240
Tue Sep 17 11:17:33 UTC 2013	5140356
Tue Sep 17 11:17:34 UTC 2013	5140736
Tue Sep 17 11:17:35 UTC 2013	5141232
Tue Sep 17 11:17:36 UTC 2013	5141596
Tue Sep 17 11:17:37 UTC 2013	5141968
Tue Sep 17 11:17:38 UTC 2013	5141968
Tue Sep 17 11:17:39 UTC 2013	5141968
Tue Sep 17 11:17:40 UTC 2013	5141844
Tue Sep 17 11:17:41 UTC 2013	5141844
Tue Sep 17 11:17:42 UTC 2013	5141728
Tue Sep 17 11:17:43 UTC 2013	5141728
Tue Sep 17 11:17:44 UTC 2013	5141844
Tue Sep 17 11:17:45 UTC 2013	5141844
Tue Sep 17 11:17:46 UTC 2013	5141844
Tue Sep 17 11:17:47 UTC 2013	5141844
Tue Sep 17 11:17:48 UTC 2013	5142100
Tue Sep 17 11:17:49 UTC 2013	5142596
Tue Sep 17 11:17:50 UTC 2013	5143084
Tue Sep 17 11:17:51 UTC 2013	5144076
Tue Sep 17 11:17:52 UTC 2013	5145812
Tue Sep 17 11:17:53 UTC 2013	5146680
Tue Sep 17 11:17:54 UTC 2013	5147548
Tue Sep 17 11:17:55 UTC 2013	5147672
Tue Sep 17 11:17:56 UTC 2013	5147672
Tue Sep 17 11:17:57 UTC 2013	5147920
Tue Sep 17 11:17:58 UTC 2013	5148044
Tue Sep 17 11:17:59 UTC 2013	5148044
Tue Sep 17 11:18:00 UTC 2013	5147920
Tue Sep 17 11:18:01 UTC 2013	5147920
Tue Sep 17 11:18:02 UTC 2013	5147796
Tue Sep 17 11:18:03 UTC 2013	5147796
Tue Sep 17 11:18:04 UTC 2013	5147804
Tue Sep 17 11:18:05 UTC 2013	5147804
Tue Sep 17 11:18:06 UTC 2013	5147796
Tue Sep 17 11:18:07 UTC 2013	5147796
Tue Sep 17 11:18:08 UTC 2013	5148044
Tue Sep 17 11:18:09 UTC 2013	5149160
Tue Sep 17 11:18:10 UTC 2013	5150152
Tue Sep 17 11:18:11 UTC 2013	5150896
Tue Sep 17 11:18:12 UTC 2013	5151400
Tue Sep 17 11:18:13 UTC 2013	5151896
Tue Sep 17 11:18:14 UTC 2013	5152260
Tue Sep 17 11:18:15 UTC 2013	5152260
Tue Sep 17 11:18:16 UTC 2013	5152260
Tue Sep 17 11:18:17 UTC 2013	5152508
Tue Sep 17 11:18:18 UTC 2013	5152516
Tue Sep 17 11:18:19 UTC 2013	5152516
Tue Sep 17 11:18:20 UTC 2013	5152384
Tue Sep 17 11:18:21 UTC 2013	5152384
Tue Sep 17 11:18:22 UTC 2013	5152508
Tue Sep 17 11:18:24 UTC 2013	5152508
Tue Sep 17 11:18:25 UTC 2013	5152508
Tue Sep 17 11:18:26 UTC 2013	5152508
Tue Sep 17 11:18:27 UTC 2013	5152508
Tue Sep 17 11:18:28 UTC 2013	5152632
Tue Sep 17 11:18:29 UTC 2013	5154120
Tue Sep 17 11:18:30 UTC 2013	5154616
Tue Sep 17 11:18:31 UTC 2013	5155616
Tue Sep 17 11:18:32 UTC 2013	5156484
Tue Sep 17 11:18:33 UTC 2013	5156848
Tue Sep 17 11:18:34 UTC 2013	5156972
Tue Sep 17 11:18:35 UTC 2013	5157096
Tue Sep 17 11:18:36 UTC 2013	5157096
Tue Sep 17 11:18:37 UTC 2013	5157468
Tue Sep 17 11:18:38 UTC 2013	5157468
Tue Sep 17 11:18:39 UTC 2013	5157592
Tue Sep 17 11:18:40 UTC 2013	5157592
Tue Sep 17 11:18:41 UTC 2013	5157716
Tue Sep 17 11:18:42 UTC 2013	5157716
Tue Sep 17 11:18:43 UTC 2013	5157716
Tue Sep 17 11:18:44 UTC 2013	5157716
Tue Sep 17 11:18:45 UTC 2013	5157716
Tue Sep 17 11:18:46 UTC 2013	5157716
Tue Sep 17 11:18:47 UTC 2013	5157840
Tue Sep 17 11:18:48 UTC 2013	5159080
Tue Sep 17 11:18:49 UTC 2013	5159576
Tue Sep 17 11:18:50 UTC 2013	5160328
Tue Sep 17 11:18:51 UTC 2013	5144324
Tue Sep 17 11:18:52 UTC 2013	5144944
Tue Sep 17 11:18:53 UTC 2013	5145192
Tue Sep 17 11:18:54 UTC 2013	5145192
Tue Sep 17 11:18:55 UTC 2013	5145200
Tue Sep 17 11:18:56 UTC 2013	5145200
Tue Sep 17 11:18:57 UTC 2013	5145572
Tue Sep 17 11:18:58 UTC 2013	5145572
Tue Sep 17 11:18:59 UTC 2013	5145440
Tue Sep 17 11:19:00 UTC 2013	5145440
Tue Sep 17 11:19:01 UTC 2013	5145440
Tue Sep 17 11:19:02 UTC 2013	5145440
Tue Sep 17 11:19:03 UTC 2013	5145316
Tue Sep 17 11:19:04 UTC 2013	5145316
Tue Sep 17 11:19:05 UTC 2013	5145316
Tue Sep 17 11:19:06 UTC 2013	5145564
Tue Sep 17 11:19:07 UTC 2013	5145696
Tue Sep 17 11:19:08 UTC 2013	5146564
Tue Sep 17 11:19:09 UTC 2013	5147176
Tue Sep 17 11:19:10 UTC 2013	5148424
Tue Sep 17 11:19:11 UTC 2013	5149160
Tue Sep 17 11:19:12 UTC 2013	5149788
Tue Sep 17 11:19:13 UTC 2013	5149904
Tue Sep 17 11:19:14 UTC 2013	5149780
Tue Sep 17 11:19:15 UTC 2013	5149780
Tue Sep 17 11:19:16 UTC 2013	5149788
Tue Sep 17 11:19:17 UTC 2013	5150152
Tue Sep 17 11:19:18 UTC 2013	5150028
Tue Sep 17 11:19:19 UTC 2013	5150028
Tue Sep 17 11:19:20 UTC 2013	5150036
Tue Sep 17 11:19:21 UTC 2013	5150028
Tue Sep 17 11:19:22 UTC 2013	5149904
Tue Sep 17 11:19:23 UTC 2013	5149904
Tue Sep 17 11:19:24 UTC 2013	5149780
Tue Sep 17 11:19:25 UTC 2013	5149904
Tue Sep 17 11:19:26 UTC 2013	5150152
Tue Sep 17 11:19:27 UTC 2013	5150772
Tue Sep 17 11:19:28 UTC 2013	5151516
Tue Sep 17 11:19:29 UTC 2013	5152136
Tue Sep 17 11:19:30 UTC 2013	5152632
Tue Sep 17 11:19:31 UTC 2013	5153128
Tue Sep 17 11:19:32 UTC 2013	5153872
Tue Sep 17 11:19:33 UTC 2013	5153872
Tue Sep 17 11:19:34 UTC 2013	5153996
Tue Sep 17 11:19:35 UTC 2013	5153996
Tue Sep 17 11:19:36 UTC 2013	5154004
Tue Sep 17 11:19:37 UTC 2013	5154368
Tue Sep 17 11:19:38 UTC 2013	5154244
Tue Sep 17 11:19:39 UTC 2013	5154244
Tue Sep 17 11:19:40 UTC 2013	5154252
Tue Sep 17 11:19:41 UTC 2013	5154252
Tue Sep 17 11:19:42 UTC 2013	5154244
Tue Sep 17 11:19:43 UTC 2013	5154244
Tue Sep 17 11:19:44 UTC 2013	5154244
Tue Sep 17 11:19:45 UTC 2013	5154368
Tue Sep 17 11:19:46 UTC 2013	5154616
Tue Sep 17 11:19:47 UTC 2013	5155484
Tue Sep 17 11:19:48 UTC 2013	5156608
Tue Sep 17 11:19:49 UTC 2013	5157352
Tue Sep 17 11:19:50 UTC 2013	5157964
Tue Sep 17 11:19:51 UTC 2013	5158584
Tue Sep 17 11:19:52 UTC 2013	5158840
Tue Sep 17 11:19:53 UTC 2013	5158840
Tue Sep 17 11:19:54 UTC 2013	5158840
Tue Sep 17 11:19:55 UTC 2013	5158840
Tue Sep 17 11:19:56 UTC 2013	5158832
Tue Sep 17 11:19:57 UTC 2013	5159088
Tue Sep 17 11:19:58 UTC 2013	5159204
Tue Sep 17 11:19:59 UTC 2013	5159204
Tue Sep 17 11:20:00 UTC 2013	5159088
Tue Sep 17 11:20:01 UTC 2013	5159088
Tue Sep 17 11:20:02 UTC 2013	5158964
Tue Sep 17 11:20:03 UTC 2013	5158964
Tue Sep 17 11:20:04 UTC 2013	5159088
Tue Sep 17 11:20:05 UTC 2013	5159212
Tue Sep 17 11:20:06 UTC 2013	5160320
Tue Sep 17 11:20:07 UTC 2013	5160940
Tue Sep 17 11:20:08 UTC 2013	5161560
Tue Sep 17 11:20:09 UTC 2013	5162180
Tue Sep 17 11:20:10 UTC 2013	5162932
Tue Sep 17 11:20:11 UTC 2013	5163180
Tue Sep 17 11:20:12 UTC 2013	5163172
Tue Sep 17 11:20:13 UTC 2013	5163172
Tue Sep 17 11:20:14 UTC 2013	5163172
Tue Sep 17 11:20:15 UTC 2013	5163172
Tue Sep 17 11:20:16 UTC 2013	5163420
Tue Sep 17 11:20:17 UTC 2013	5163668
Tue Sep 17 11:20:18 UTC 2013	5163668
Tue Sep 17 11:20:19 UTC 2013	5163668
Tue Sep 17 11:20:20 UTC 2013	5163668
Tue Sep 17 11:20:21 UTC 2013	5163668
Tue Sep 17 11:20:22 UTC 2013	5163668
Tue Sep 17 11:20:23 UTC 2013	5163668
Tue Sep 17 11:20:24 UTC 2013	5163916
Tue Sep 17 11:20:25 UTC 2013	5164784
Tue Sep 17 11:20:26 UTC 2013	5165652
Tue Sep 17 11:20:27 UTC 2013	5166148
Tue Sep 17 11:20:28 UTC 2013	5166768
Tue Sep 17 11:20:30 UTC 2013	5168380
Tue Sep 17 11:20:31 UTC 2013	5153996
Tue Sep 17 11:20:32 UTC 2013	5153996
Tue Sep 17 11:20:33 UTC 2013	5154120
Tue Sep 17 11:20:34 UTC 2013	5154120
Tue Sep 17 11:20:35 UTC 2013	5154120
Tue Sep 17 11:20:36 UTC 2013	5154120
Tue Sep 17 11:20:37 UTC 2013	5154120
Tue Sep 17 11:20:38 UTC 2013	5154120
Tue Sep 17 11:20:39 UTC 2013	5154244
Tue Sep 17 11:20:40 UTC 2013	5154244
Tue Sep 17 11:20:41 UTC 2013	5154244
Tue Sep 17 11:20:42 UTC 2013	5154244
Tue Sep 17 11:20:43 UTC 2013	5154368
Tue Sep 17 11:20:44 UTC 2013	5156104
Tue Sep 17 11:20:45 UTC 2013	5158592
Tue Sep 17 11:20:46 UTC 2013	5160320
Tue Sep 17 11:20:47 UTC 2013	5161312
Tue Sep 17 11:20:48 UTC 2013	5162428
Tue Sep 17 11:20:49 UTC 2013	5163296
Tue Sep 17 11:20:50 UTC 2013	5164164
Tue Sep 17 11:20:51 UTC 2013	5164288
Tue Sep 17 11:20:52 UTC 2013	5164288
Tue Sep 17 11:20:53 UTC 2013	5164288
Tue Sep 17 11:20:54 UTC 2013	5164288
Tue Sep 17 11:20:55 UTC 2013	5164164
Tue Sep 17 11:20:56 UTC 2013	5164164
Tue Sep 17 11:20:57 UTC 2013	5164288
Tue Sep 17 11:20:58 UTC 2013	5164164
Tue Sep 17 11:20:59 UTC 2013	5164172
Tue Sep 17 11:21:00 UTC 2013	5164172
Tue Sep 17 11:21:01 UTC 2013	5164288
Tue Sep 17 11:21:02 UTC 2013	5164288
Tue Sep 17 11:21:03 UTC 2013	5164164
Tue Sep 17 11:21:04 UTC 2013	5164164
Tue Sep 17 11:21:05 UTC 2013	5164536
Tue Sep 17 11:21:06 UTC 2013	5165156
Tue Sep 17 11:21:07 UTC 2013	5166024
Tue Sep 17 11:21:08 UTC 2013	5166660
Tue Sep 17 11:21:09 UTC 2013	5167264
Tue Sep 17 11:21:10 UTC 2013	5168752
Tue Sep 17 11:21:11 UTC 2013	5168752
Tue Sep 17 11:21:12 UTC 2013	5168752
Tue Sep 17 11:21:13 UTC 2013	5168752
Tue Sep 17 11:21:14 UTC 2013	5168876
Tue Sep 17 11:21:15 UTC 2013	5168876
Tue Sep 17 11:21:16 UTC 2013	5168884
Tue Sep 17 11:21:17 UTC 2013	5169248
Tue Sep 17 11:21:18 UTC 2013	5169248
Tue Sep 17 11:21:19 UTC 2013	5169248
Tue Sep 17 11:21:20 UTC 2013	5169248
Tue Sep 17 11:21:21 UTC 2013	5169248
Tue Sep 17 11:21:22 UTC 2013	5169248
Tue Sep 17 11:21:23 UTC 2013	5169248
Tue Sep 17 11:21:24 UTC 2013	5169372
Tue Sep 17 11:21:25 UTC 2013	5169744
Tue Sep 17 11:21:26 UTC 2013	5170364
Tue Sep 17 11:21:27 UTC 2013	5154864
Tue Sep 17 11:21:28 UTC 2013	5155368
Tue Sep 17 11:21:29 UTC 2013	5155980
Tue Sep 17 11:21:30 UTC 2013	5156600
Tue Sep 17 11:21:31 UTC 2013	5157344
Tue Sep 17 11:21:32 UTC 2013	5157468
Tue Sep 17 11:21:33 UTC 2013	5157468
Tue Sep 17 11:21:34 UTC 2013	5157592
Tue Sep 17 11:21:35 UTC 2013	5157592
Tue Sep 17 11:21:36 UTC 2013	5157592
Tue Sep 17 11:21:37 UTC 2013	5157716
Tue Sep 17 11:21:38 UTC 2013	5157592
Tue Sep 17 11:21:39 UTC 2013	5157468
Tue Sep 17 11:21:40 UTC 2013	5157468
Tue Sep 17 11:21:41 UTC 2013	5157468
Tue Sep 17 11:21:42 UTC 2013	5157468
Tue Sep 17 11:21:43 UTC 2013	5206696
Tue Sep 17 11:21:44 UTC 2013	5157972
Tue Sep 17 11:21:45 UTC 2013	5157972
Tue Sep 17 11:21:46 UTC 2013	5157964
Tue Sep 17 11:21:47 UTC 2013	5158336
Tue Sep 17 11:21:48 UTC 2013	5158832
Tue Sep 17 11:21:49 UTC 2013	5159452
Tue Sep 17 11:21:50 UTC 2013	5160080
Tue Sep 17 11:21:51 UTC 2013	5160700
Tue Sep 17 11:21:52 UTC 2013	5161436
Tue Sep 17 11:21:53 UTC 2013	5161436
Tue Sep 17 11:21:54 UTC 2013	5161436
Tue Sep 17 11:21:55 UTC 2013	5161436
Tue Sep 17 11:21:56 UTC 2013	5161436
Tue Sep 17 11:21:57 UTC 2013	5162064
Tue Sep 17 11:21:58 UTC 2013	5161932
Tue Sep 17 11:21:59 UTC 2013	5161932
Tue Sep 17 11:22:00 UTC 2013	5161808
Tue Sep 17 11:22:01 UTC 2013	5161808
Tue Sep 17 11:22:02 UTC 2013	5161684
Tue Sep 17 11:22:03 UTC 2013	5161684
Tue Sep 17 11:22:04 UTC 2013	5211036
Tue Sep 17 11:22:05 UTC 2013	5211036
Tue Sep 17 11:22:06 UTC 2013	5162304
Tue Sep 17 11:22:07 UTC 2013	5162304
Tue Sep 17 11:22:08 UTC 2013	5162800
Tue Sep 17 11:22:09 UTC 2013	5163172
Tue Sep 17 11:22:10 UTC 2013	5163544
Tue Sep 17 11:22:11 UTC 2013	5164164
Tue Sep 17 11:22:12 UTC 2013	5165040
Tue Sep 17 11:22:13 UTC 2013	5165784
Tue Sep 17 11:22:14 UTC 2013	5166280
Tue Sep 17 11:22:15 UTC 2013	5166404
Tue Sep 17 11:22:16 UTC 2013	5166396
Tue Sep 17 11:22:17 UTC 2013	5166652
Tue Sep 17 11:22:18 UTC 2013	5166652
Tue Sep 17 11:22:19 UTC 2013	5166652
Tue Sep 17 11:22:20 UTC 2013	5166520
Tue Sep 17 11:22:21 UTC 2013	5166520
Tue Sep 17 11:22:22 UTC 2013	5166520
Tue Sep 17 11:22:23 UTC 2013	5166520
Tue Sep 17 11:22:24 UTC 2013	5166388
Tue Sep 17 11:22:25 UTC 2013	5215740
Tue Sep 17 11:22:27 UTC 2013	5265092
